name,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication_status,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
Kepler-910 b,Confirmed,,,,,,,0.073,0.003,0.004,2.36436901,0.00000883,0.00000883,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-910,296.047358,42.743006,,,10.626,10.383,10.329,402,,,0.12,0.08,0.084,1.26,0.03,0.03,1.5,0.03,0.03,,,,,6230,71.69,78.42,,,
Kepler-911 b,Confirmed,,,,,,,0.232,0.009,0.009,20.310501,0.00005659,0.00005659,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-911,298.589186,40.750689,,,10.837,10.549,10.511,567,,,0.03,0.033,0.056,1.34,0.09,0.05,1.99,0.07,0.06,,,,,6112,62.2,58.03,,,
Kepler-912 b,Confirmed,,,,,,,0.25,0.045,0.075,2.53475627,0.00000798,0.00000798,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-912,298.111206,41.758333,,,14.014,13.632,13.602,1265,,,0.02,0.167,0.13,1.07,0.1,0.15,1.11,0.17,0.33,,,,,5998,268.31,277.89,,,
Kepler-913 b,Confirmed,,,,,,,0.184,0.005,0.007,10.29672521,0.00003426,0.00003426,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-913,297.583122,41.952431,,,14.361,13.523,13.477,597,,,-0.52,0.055,0.026,0.63,0.01,0.01,0.61,0.01,0.01,,,,,4687,30.74,34.09,,,
Kepler-914 b,Confirmed,,,,,,,0.123,0.011,0.015,4.40966548,0.00001193,0.00001193,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-914,290.412001,44.89933,,,12.482,12.181,12.131,678,,,0.22,0.082,0.077,1.1,0.04,0.05,1.15,0.09,0.13,,,,,5877,65.03,74.15,,,
Kepler-915 b,Confirmed,,,,,,,0.134,0.017,0.029,4.59489604,0.00001413,0.00001413,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-915,290.592077,45.737137,,,12.346,12.1,12.041,806,,,0.08,0.07,0.084,1.21,0.05,0.09,1.38,0.17,0.3,,,,,6173,51.89,70.33,,,
Kepler-916 b,Confirmed,,,,,,,0.157,0.012,0.012,32.2968798,0.0002489,0.0002489,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-916,290.983322,45.973301,,,13.838,13.387,13.305,769,,,-0.05,0.167,0.14,0.85,0.05,0.04,0.81,0.04,0.05,,,,,5248,91.38,98.84,,,
Kepler-917 b,Confirmed,,,,,,,0.17,0.015,0.021,2.97041437,0.00000913,0.00000913,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-917,299.05126,47.949284,,,14.553,14.077,14.005,1027,,,-0.38,0.186,0.211,0.8,0.05,0.07,0.76,0.06,0.09,,,,,5418,70.72,120.33,,,
Kepler-918 b,Confirmed,,,,,,,0.155,0.019,0.036,4.85386933,0.00003676,0.00003676,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-918,298.200719,48.267838,,,13.765,13.422,13.555,1245,,,0.06,0.129,0.137,1.11,0.07,0.1,1.14,0.12,0.26,,,,,6028,163.81,134.42,,,
Kepler-919 b,Confirmed,,,,,,,0.201,0.026,0.078,11.04603384,0.000066,0.000066,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-919,298.114772,48.494404,,,13.575,13.257,13.306,1219,,,0.07,0.133,0.145,1.15,0.09,0.15,1.21,0.15,0.47,,,,,6113,172,132.9,,,
Kepler-92 b,Confirmed,0.189,0.28,0.126,,,,0.326,0.012,0.012,13.748933,0.000075,0.000075,,,,0.17,0.17,0.1,,,,,2013,2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-92,289.0875,41.5631,11.6,,,,,448.57,13.82,13.82,0.17,0.11,0.11,1.209,0.46,0.34,1.716,0.03,0.019,,5.52,0.48,0.51,5871,94,94,,,
Kepler-92 c,Confirmed,0.0179,0.0277,0.011,,,,0.219,0.0047,0.0047,26.72311,0.00019,0.00019,,,,0.04,0.04,0.22,,,,,2013,2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-92,289.0875,41.5631,11.6,,,,,448.57,13.82,13.82,0.17,0.11,0.11,1.209,0.46,0.34,1.716,0.03,0.019,,5.52,0.48,0.51,5871,94,94,,,
Kepler-92 d,Confirmed,,,,,,,0.1844,0.005,0.005,49.3568,0.0024,0.0024,,,,0.07,0.04,0.34,,,,,2015,2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,,Kepler-92,289.0875,41.5631,11.6,,,,,448.57,13.82,13.82,0.17,0.11,0.11,1.209,0.46,0.34,1.716,0.03,0.019,,5.52,0.48,0.51,5871,94,94,,,
Kepler-920 b,Confirmed,,,,,,,0.216,0.014,0.02,6.53192704,0.00002296,0.00002296,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-920,284.296949,49.158676,,,14.026,13.649,13.511,926,,,0,0.191,0.147,0.89,0.05,0.04,0.85,0.05,0.07,,,,,5403,59.44,62.18,,,
Kepler-920 c,Confirmed,,,,,,,0.339,0.025,0.052,100.8274113,0.0007063,0.0007063,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-920,284.296949,49.158676,,,14.026,13.649,13.511,926,,,0,0.191,0.147,0.89,0.05,0.04,0.85,0.05,0.07,,,,,5403,59.44,62.18,,,
Kepler-921 b,Confirmed,,,,,,,0.256,0.065,0.029,51.300634,0.0006728,0.0006728,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-921,284.616205,49.190811,,,13.597,13.184,13.188,847,,,-0.12,0.195,0.161,0.93,0.06,0.05,0.91,0.07,0.1,,,,,5663,61.96,69.96,,,
Kepler-922 b,Confirmed,,,,,,,0.127,0.01,0.016,0.93846683,0.00000095,0.00000095,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-922,284.731462,49.533195,,,12.613,12.26,12.188,558,,,-0.05,0.179,0.152,0.95,0.05,0.05,0.93,0.07,0.11,,,,,5671,65.37,64.06,,,
Kepler-923 b,Confirmed,,,,,,,0.123,0.017,0.026,6.93366476,0.00003537,0.00003537,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-923,294.171085,40.055165,,,12.978,12.717,12.665,966,,,0.07,0.081,0.088,1.11,0.04,0.07,1.26,0.17,0.26,,,,,5988,64.57,82.2,,,
Kepler-924 b,Confirmed,,,,,,,0.274,0.054,0.099,61.0370117,0.0003366,0.0003366,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-924,290.668512,40.397718,,,13.114,12.83,12.745,995,,,0.01,0.182,0.124,1.14,0.09,0.15,1.23,0.18,0.45,,,,,6167,161.28,124.02,,,
Kepler-925 b,Confirmed,,,,,,,0.209,0.019,0.059,33.8678531,0.0001704,0.0001704,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-925,290.106539,40.490657,,,13.978,13.406,13.339,623,,,0.12,0.189,0.142,0.77,0.04,0.03,0.72,0.03,0.03,,,,,4673,104.92,62.23,,,
Kepler-926 b,Confirmed,,,,,,,0.206,0.021,0.051,52.0688601,0.0001903,0.0001903,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-926,289.679343,40.700466,,,13.105,12.789,12.687,771,,,0.03,0.173,0.132,1.01,0.06,0.06,1.01,0.1,0.25,,,,,5806,125.66,100.39,,,
Kepler-927 b,Confirmed,,,,,,,0.153,0.013,0.036,9.1149903,0.00003533,0.00003533,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-927,289.38351,41.392695,,,13.46,13.137,13.032,879,,,0.03,0.16,0.131,0.99,0.05,0.05,0.99,0.08,0.23,,,,,5743,106.02,85.68,,,
Kepler-928 b,Confirmed,,,,,,,0.142,0.011,0.028,3.9324613,0.00000965,0.00000965,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-928,289.920717,41.542828,,,13.685,13.126,12.933,532,,,-0.11,0.175,0.171,0.73,0.05,0.04,0.7,0.04,0.03,,,,,4700,57.97,57.52,,,
Kepler-929 b,Confirmed,,,,,,,0.099,0.013,0.024,0.92103214,0.00000315,0.00000315,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-929,298.481124,41.615332,,,13.271,12.89,12.849,820,,,-0.04,0.183,0.14,1.01,0.09,0.12,1.02,0.14,0.24,,,,,5869,266.47,290.44,,,
Kepler-93 b,Confirmed,0.0126,0.0021,0.0021,,,,0.1323046343,0.0022303546,0.0022303546,4.72673978,0.00000097,0.00000097,0.053,0.002,0.002,,,,89.49,0.51,1.1,,2014,2015-11-25,,,,,,,,,,,,,,,,,,,0.2,0.02,0.02,,,,1.63,0.27,0.27,1037,,,,,,,,3.26,Published in a refereed paper,Primary Transit,,,,,Kepler-93,291.420833347,38.672500018,,,,,,,,,-0.18,0.1,0.1,0.911,0.033,0.033,0.919,0.011,0.011,,6.6,0.9,0.9,5669,75,75,,,
Kepler-930 b,Confirmed,,,,,,,0.19,0.037,0.082,71.4517775,0.0007523,0.0007523,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-930,298.314444,42.247434,,,12.641,12.345,12.258,905,,,0.04,0.156,0.128,1.25,0.16,0.22,1.4,0.27,0.6,,,,,6335,258.85,273.34,,,
Kepler-931 b,Confirmed,,,,,,,0.119,0.008,0.012,8.03755877,0.00002315,0.00002315,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-931,297.132641,42.768253,,,12.927,12.427,12.38,490,,,-0.01,0.155,0.149,0.86,0.05,0.06,0.81,0.05,0.08,,,,,5241,198.95,223.61,,,
Kepler-932 b,Confirmed,,,,,,,0.122,0.009,0.012,1.9214374,0.00000212,0.00000212,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-932,296.952062,43.271969,,,12.732,12.271,12.21,478,,,-0.01,0.157,0.142,0.87,0.05,0.06,0.84,0.05,0.07,,,,,5331,166.65,194.78,,,
Kepler-933 b,Confirmed,,,,,,,0.219,0.014,0.021,14.20443009,0.00006185,0.00006185,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-933,289.568659,43.538612,,,14.1,13.724,13.582,922,,,-0.02,0.166,0.153,0.87,0.05,0.04,0.84,0.05,0.07,,,,,5346,87.13,65.89,,,
Kepler-934 b,Confirmed,,,,,,,0.186,0.01,0.013,55.6738309,0.0002829,0.0002829,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-934,290.288467,43.755322,,,13.549,13.057,12.97,603,,,0.01,0.158,0.149,0.81,0.04,0.04,0.77,0.03,0.04,,,,,5001,76.01,68.25,,,
Kepler-935 b,Confirmed,,,,,,,0.12,0.006,0.007,4.88083852,0.00001481,0.00001481,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-935,295.021668,46.619217,,,13.292,12.774,12.62,482,,,-0.01,0.173,0.159,0.78,0.04,0.04,0.73,0.04,0.03,,,,,4830,87.15,74.56,,,
Kepler-936 b,Confirmed,,,,,,,0.129,0.009,0.018,10.56134221,0.00004545,0.00004545,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-936,293.577759,46.736347,,,13.279,12.887,12.817,687,,,0.05,0.158,0.137,0.92,0.05,0.04,0.89,0.06,0.11,,,,,5482,127.57,99.27,,,
Kepler-937 b,Confirmed,,,,,,,0.332,0.043,0.115,67.668827,0.0005833,0.0005833,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-937,294.168805,46.714611,,,14.025,13.764,13.681,1482,,,0.08,0.145,0.143,1.15,0.08,0.12,1.22,0.15,0.42,,,,,6095,127.3,81.71,,,
Kepler-937 c,Confirmed,,,,,,,0.238,0.035,0.081,153.343364,0.003287,0.003287,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-937,294.168805,46.714611,,,14.025,13.764,13.681,1482,,,0.08,0.145,0.143,1.15,0.08,0.12,1.22,0.15,0.42,,,,,6095,127.3,81.71,,,
Kepler-938 b,Confirmed,,,,,,,0.198,0.014,0.022,52.6298417,0.0002898,0.0002898,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-938,294.789143,46.98399,,,13.741,13.386,13.26,861,,,-0.03,0.182,0.148,0.92,0.05,0.05,0.89,0.06,0.1,,,,,5533,107.5,95.38,,,
Kepler-939 b,Confirmed,,,,,,,0.156,0.018,0.028,14.878296,0.0001256,0.0001256,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-939,293.865613,47.026829,,,14.28,13.861,13.762,1029,,,-0.12,0.201,0.165,0.88,0.06,0.06,0.85,0.07,0.09,,,,,5471,105.85,149.7,,,
Kepler-94 b,Confirmed,0.03411,0.0044,0.0044,,,,0.313,0.013,0.013,2.50806,,,,,,,,,,,,,2014,2015-12-17,,,,,,,,,,,,,,,,,,,0.85,0.01,0.01,,,,6.11,0.8,0.8,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-94,281.194750016,47.4971389096,12.895,12.501,11.181,10.681,10.594,,,,0.34,0.07,0.07,0.81,0.06,0.06,0.76,0.03,0.03,,1.41,,,4781,98,98,,,"KIC 10318874, KOI-104"
Kepler-940 b,Confirmed,,,,,,,0.298,0.028,0.063,59.6225257,0.0003015,0.0003015,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-940,294.241293,47.275982,,,14.399,13.994,14.019,1317,,,-0.08,0.199,0.152,0.97,0.07,0.07,0.96,0.08,0.12,,,,,5769,95.4,169.66,,,
Kepler-941 b,Confirmed,,,,,,,0.275,0.054,0.031,17.42395198,0.000083,0.000083,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-941,294.326356,47.217613,,,14.389,13.981,13.864,1105,,,-0.15,0.221,0.177,0.89,0.07,0.06,0.86,0.08,0.1,,,,,5539,104.04,154.02,,,
Kepler-942 b,Confirmed,,,,,,,0.19,0.007,0.021,44.96417488,0.00006962,0.00006962,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-942,294.955114,44.149818,,,11.472,10.937,10.842,218,,,0.09,0.1,0.099,0.81,0.03,0.03,0.75,0.01,0.02,,,,,4861,66.28,77.85,,,
Kepler-944 b,Confirmed,,,,,,,0.235,0.019,0.024,43.3167737,0.0002351,0.0002351,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-944,293.601262,42.379761,,,14.364,13.96,13.851,1035,,,-0.11,0.183,0.161,0.86,0.06,0.05,0.83,0.06,0.08,,,,,5409,133.24,108.67,,,
Kepler-945 b,Confirmed,,,,,,,0.235,0.022,0.042,31.0033814,0.0002081,0.0002081,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-945,291.269748,42.096046,,,14.742,14.399,14.293,1543,,,-0.01,0.192,0.134,0.97,0.06,0.05,0.97,0.09,0.17,,,,,5718,104.43,119.29,,,
Kepler-946 b,Confirmed,,,,,,,0.172,0.018,0.029,11.79162572,0.00005506,0.00005506,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-946,300.929606,44.02879,,,13.735,13.341,13.295,918,,,-0.09,0.199,0.159,0.94,0.07,0.08,0.93,0.09,0.15,,,,,5665,144.77,263.42,,,
Kepler-947 b,Confirmed,,,,,,,0.203,0.021,0.021,26.9644317,0.000157,0.000157,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-947,294.366727,42.252678,,,14.517,14.158,13.972,1188,,,-0.07,0.197,0.16,0.9,0.06,0.05,0.87,0.07,0.09,,,,,5508,129.72,133.16,,,
Kepler-948 b,Confirmed,,,,,,,0.165,0.037,0.029,7.76846622,0.00004201,0.00004201,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-948,293.300231,41.523338,,,13.624,13.23,13.186,884,,,-0.02,0.177,0.129,0.96,0.06,0.07,0.94,0.08,0.16,,,,,5679,134.32,174.93,,,
Kepler-949 b,Confirmed,,,,,,,0.26,0.021,0.032,8.6893073,0.00000963,0.00000963,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-949,298.607876,46.453682,,,13.063,12.627,12.519,572,,,0.01,0.161,0.144,0.89,0.05,0.06,0.86,0.07,0.1,,,,,5403,208.02,200.9,,,
Kepler-95 b,Confirmed,0.041,0.009,0.009,,,,0.305,0.008,0.008,11.5231,,,,,,,,,,,,,2014,2015-12-18,,,,,,,,,,,,,,,,,,,0.74,0.01,0.01,,,,3.36,0.6,0.6,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-95,284.482458352,44.3980277972,12.346,12.161,11.21,10.867,10.801,,,,0.3,0.1,0.1,1.08,0.08,0.08,1.41,0.04,0.04,,5.63,,,5699,74,74,,,"KOI-122, KIC 8349582"
Kepler-950 b,Confirmed,,,,,,,0.801,0.074,0.139,98.7180406,0.0001748,0.0001748,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-950,287.956566,41.130329,,,14.509,14.165,14.139,1489,,,0.02,0.17,0.135,1.02,0.06,0.07,1.02,0.09,0.17,,,,,5857,163.53,115.89,,,
Kepler-951 b,Confirmed,,,,,,,0.499,0.023,0.021,71.52530845,0.00008419,0.00008419,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-951,287.73756,38.114567,,,12.92,12.382,12.251,408,,,-0.01,0.163,0.157,0.77,0.04,0.04,0.73,0.03,0.03,,,,,4834,91.65,86.05,,,
Kepler-952 b,Confirmed,,,,,,,0.682,0.067,0.147,130.3546919,0.0002069,0.0002069,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-952,285.371949,41.993912,,,14.063,13.741,13.662,1167,,,0.06,0.15,0.136,1,0.05,0.06,0.99,0.08,0.21,,,,,5730,100.17,87.45,,,
Kepler-953 b,Confirmed,,,,,,,0.315,,,88.4075,,,0.19757,,,,,,89.53,,,,2012,2016-05-24,,,,,,,,,,2455009.27199,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a professional conference,Primary Transit,,,,,KIC 8552719,288.9708,44.6244,,,,,,,,,0.015,,,0.94,,,0.822,,,,,,,5114,,,,,
Kepler-953 c,Confirmed,,,,,,,0.106,0.008,0.01,9.10967112,0.00002528,0.00002528,,,,,,,,,,,2016,2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,KIC 8552719,288.9708,44.6244,,,,,,,,,0.015,,,0.94,,,0.822,,,,,,,5114,,,,,
Kepler-954 b,Confirmed,,,,,,,0.207,0.01,0.004,16.78176602,0.00001593,0.00001593,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-954,295.859378,47.93951,,,11.409,10.945,10.84,224,,,0.02,0.101,0.105,0.82,0.03,0.02,0.76,0.02,0.02,,,,,4990,69.8,61.28,,,
Kepler-955 b,Confirmed,,,,,,,0.279,0.015,0.024,14.53244172,0.00001662,0.00001662,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-955,288.471458,40.269795,,,13.269,12.854,12.807,637,,,0.02,0.163,0.149,0.89,0.04,0.04,0.84,0.04,0.07,,,,,5350,89.94,73.41,,,
Kepler-956 b,Confirmed,,,,,,,0.268,0.034,0.07,5.24867263,0.00000312,0.00000312,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-956,292.530806,49.061707,,,12.284,11.975,11.958,631,,,0.02,0.175,0.127,1.1,0.07,0.09,1.15,0.14,0.3,,,,,6040,113.17,114.09,,,
Kepler-957 b,Confirmed,,,,,,,0.491,0.029,0.026,5.90741354,0.00000507,0.00000507,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-957,290.156346,48.818996,,,14.061,13.642,13.453,749,,,-0.01,0.177,0.184,0.81,0.04,0.03,0.75,0.04,0.03,,,,,4963,58.85,47.52,,,
Kepler-958 b,Confirmed,,,,,,,0.184,0.007,0.009,9.7678805,0.0000111,0.0000111,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-958,287.256685,46.066769,,,12.495,12.115,12.041,467,,,0.01,0.109,0.105,0.91,0.03,0.03,0.86,0.03,0.04,,,,,5421,54.04,57.75,,,
Kepler-959 b,Confirmed,,,,,,,0.391,0.078,0.108,14.80074836,0.00004706,0.00004706,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-959,292.171168,40.811382,,,11.757,11.601,11.544,1003,,,0.02,0.154,0.141,1.6,0.17,0.19,2.01,0.4,0.55,,,,,7005,159.47,193.26,,,
Kepler-96 b,Confirmed,0.027,0.011,0.011,,,,0.238,0.02,0.02,16.2385,,,,,,,,,,,,,2014,2015-11-30,,,,,,,,,,,,,,,,,,,0.54,0.07,0.07,,,,2.1,0.8,0.8,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-96,297.069625006,40.525138906,10.297,10.109,9.26,8.928,8.868,,,,0.04,0.07,0.07,1,0.06,0.06,1.02,0.09,0.09,,2.34,,,5690,73,73,,,"KOI-261, KIC 5383248"
Kepler-960 b,Confirmed,,,,,,,0.204,0.022,0.006,3.12686223,0.00000167,0.00000167,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-960,281.457163,46.746468,,,12.272,11.729,11.618,298,,,0.02,0.163,0.157,0.77,0.04,0.03,0.72,0.03,0.02,,,,,4755,40.53,41.26,,,
Kepler-961 b,Confirmed,,,,,,,0.227,0.007,0.01,16.87727414,0.00002872,0.00002872,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-961,282.035496,43.631268,,,12.859,12.564,12.482,607,,,0.05,0.106,0.108,0.96,0.03,0.03,0.9,0.03,0.03,,,,,5582,55.83,53.72,,,
